57	5329	1703A3EB2222EFB185944D830E50FCE38CF79644326D111A9C475AB5EF597643
58	3525	45290B90E6BEFC6CF12A418867747E96645174F343214E319EE0B77AC2B71495
59	4386	0EF37A45898658CCA6C6E9A3A57946875F92E0AC0AF3C602DA2E9086380F6AE4
60	5516	F49001D3DE7D8DB536434F163B93DAE39D125E6BAD34963A50C297D7BD8D168A
61	3597	4AC7F62A9F12900CD4A815CBA23E8AD620E7A367B2BA2CE136375F05C193F35B
62	352	725A2E074ACF34FDDF028A95FBD149AEEEFEBAE822559326391D391883B1BBD6
63	4101	A58E4284F9E6925D82E14206C28F434BDD9F228907EB9DCC985B26A6252C818A
64	3254	51F8BDA5C280206B087E4BD741C261CE6017BAD3247CEA7F4849F2A028C625D8
65	101204	87A764A1ABEA7D9AD77C2CABCC6884FBD81664B5CF08D2D66B330A46773AE511
66	97462	2D246A2651752808442383D814C806437999B4C22FD2E77D18BEDAF2AC6786AB
67	13859	94F6E14058C816126DE54ADD5ABC33BE7B27923DDB132FBC9590101D1E82C8D7
68	348377	FA8700C24DBDFE130D17A72C536CC9DCF1639DD4A8C5E313DB18605F70DAEED5
69	4158	3074BEB4520E7F5C93B9E755FDEADDD8A18AB8D4E67C314BB2B45D0CA5B72611
70	4091	D9AFAF729E3D7965CE69B7DA7477640EFE7CB3725C7753E3C22305D06BF77C6B
71	3269	C75E7BFB18EC83D322CBC9C7864ACF896FC8FD54B61BEEEFF0B21041CD980B93
72	4936	420379D4FF45B52472616C5A8459D276BB554D35EDE54A04C1B87AC1B570FA5D
73	691491	122412579CB7F775A638F44BF40EACB229C173965B54C8B8FBC969D28DA6F2DC
74	691491	122412579CB7F775A638F44BF40EACB229C173965B54C8B8FBC969D28DA6F2DC
75	3269	C75E7BFB18EC83D322CBC9C7864ACF896FC8FD54B61BEEEFF0B21041CD980B93
76	4936	420379D4FF45B52472616C5A8459D276BB554D35EDE54A04C1B87AC1B570FA5D
77	4158	3074BEB4520E7F5C93B9E755FDEADDD8A18AB8D4E67C314BB2B45D0CA5B72611
78	4091	D9AFAF729E3D7965CE69B7DA7477640EFE7CB3725C7753E3C22305D06BF77C6B
79	4158	3074BEB4520E7F5C93B9E755FDEADDD8A18AB8D4E67C314BB2B45D0CA5B72611
80	4091	D9AFAF729E3D7965CE69B7DA7477640EFE7CB3725C7753E3C22305D06BF77C6B
81	4936	420379D4FF45B52472616C5A8459D276BB554D35EDE54A04C1B87AC1B570FA5D
82	3269	C75E7BFB18EC83D322CBC9C7864ACF896FC8FD54B61BEEEFF0B21041CD980B93
83	691491	122412579CB7F775A638F44BF40EACB229C173965B54C8B8FBC969D28DA6F2DC
10079	8466	B4C8FA3786E8BA119F3C5F40F1BF5868D7591D0E865FF2AF84F7235674F33C88
10080	132941	E8066B5FA877947A47862B566C3A752FD1BA514973CD2B01A7AD31803BBDD28B
10081	2752	599EFFAE0C83956910282C68EAD59D47ABB586A096E034908152F376E6743F02
10082	5282	40796305F53D20B761E1B790308606E5BEC2F127729A82ACD5A837E16CDD6894
10083	4528	02D3D5359744C7EA91F5216CAC8235D4790244E4FE3F661A3263EF96F51A0FCC
10084	7657	FCA3E49425E6C675FF950B486369D2BBDE1A7F6DBC3BC6F16767F11A64737FC2
10085	4283	30AA0D7D427FB8E224DCF9A773074D2470D39017003818FCDEC5F091FA19D2D2
10086	5099	B8EBFC56ABA6E9A0692A5CD4AF4555DB46CF3946CAD0047A836D783901F44CC3
10087	5259	FE9C20C68C077F0B399F7E9B7F43B0542E5349DE5ED6F5E7EF5A63745B46F383
10088	4423	DA4810CF8E0F830A14A23EF02E53829AF019A1E69B4F92A63C010BCA5D6900EE
10089	2303	AF5F2E51D76D33030F2AA1EC2E1C522287AE81F537F6E94BD3F8E9570B5F0312
10090	3762	DB3BB047C7320790F5C08B23F4859D92AD12DEBCF9A3A787C4610F075235AA6A
10091	2612	2A89DCF1F1BB703A46B4B937ED53BA9615D6C69C8C2EEB31978DDD84BD02AA7E
10092	2093	70E66819C0543E91E083C4DCB487D78F849D1483F8A84257FA32F9F7D957B74E
10093	4673	E9DB314F35836B2F566C91776A8F562911C5F8697FA43EBBBBFD1535E995B9BA
10094	4775	28286DC9B814A6E3D5D8F132804B907968AE7A799E1D3ADC901D31E008205EDD
10095	3584	9556F2453E94D8F52A5E2177743D9C0E0FCD309B3AA63B3522330F30E963BDB6
10096	4950	319662CDDA9FE8E9954AD84E97260C7F6F13757CEB3E82F7C0B0BCA9A55C41BD
10097	397	15ED536B42D37302D1DD306E1E2F9C46AA07C069EC3DE614660DA7B6ECE627C0
10098	4606	CEC5B8BBBF4FFB86D884C4696B07793D1C9E675131F62E47353EEA9440CA9E09
10099	3874	325DF6E286DEDE5F1D499D2F0832286B7F77E0A25FF4D4E93FA4994D710CA7DA
10100	1466	31575D5B5D47FBA2E54DE2227B09B7B9226DE933197061CB76F8C07CBBE00E1B
10101	3476	9C21903C0F6833EEF31CBE4965224A9A4F8D0CCB4B33A304B3E4F3AAE7E6B0F1
10102	3339	D572AB07FFCB8759F4D9E244DFE667323C50166055D56B550C3F516C62B4A4F9
10103	2557	B6524C56C8E4C7F199F98CE0E2EBE84BEC72DA783A9E5A1DA9FC17505080F44F
10104	2991	A58A990F6B0E717BEBD46A6492DC0839E2960BDB4F3B1DD51B20FA677F88D3DC
10105	3942	04348227D7A0AB81E9E2DA2399F43228830C4988B1C591DDC0D3E5898AE53B51
10106	2461	0FC63DD9E38B9696A0105B38959D1C7FDEBCABDF123E4EDA8CF18DA5D7382F1B
10107	3833	31685A70BD900FE7C14C588522C13B5E831C67073869DC2FABECD75854FB0511
10108	4209	87BAF3557C37A2C9F7FD5F1E12E025C2734ECB9F6C37F4660DD66FE32824D7DF
10109	4386	0EF37A45898658CCA6C6E9A3A57946875F92E0AC0AF3C602DA2E9086380F6AE4
10110	2982	4421EC8300C23CA7259E9ADE87D8209436A4BC5613446F3E2280452E741D5344
10111	3919	747CC10F011342A668D1BECB256721D643E3A34806DF251C80A582C6602A0B79
10112	352	725A2E074ACF34FDDF028A95FBD149AEEEFEBAE822559326391D391883B1BBD6
10113	3955	B0A101368C746A498BA66DDCF6FE261C026BC27F392789148BA68ECF59C8D2F4
10114	4282	05711132B126B64E7575C1C95534AE88141F335B2634ED1A5F65AF84BF37904F
10115	3409	4F5A777A7531AAE5539D73E9A05131F64F9763EEBAD7C304B991289A91D36211
10116	MISSING
10117	132941	E8066B5FA877947A47862B566C3A752FD1BA514973CD2B01A7AD31803BBDD28B
10118	8466	B4C8FA3786E8BA119F3C5F40F1BF5868D7591D0E865FF2AF84F7235674F33C88
10175	62320	3B3847197FD604370728F904D9CA3280E3C750589B441EBE020912DDCC90A64F
10176	110538	E350BA36790C1B4D6F2C08FDE21983E2760BC14824C387C0A8EEFF394555EE2A
