dbo.DocumentoGroundTruth	0	D434A5BAE6B3B92CF0CBF42BC5D59549C6C5C612DBF7A1CDE311A792E722BA21
dbo.DocumentoRecepcion	125	762A3059637A4FBB100E0C361DE5E140BEB1B15A67008C83ABA6F6214F045E82
dbo.DocumentoRevisionMuestra	0	FB9C76C012444C738325F6322DED79237B9CE52773ED7E814785133546B99832
dbo.GmailAdjunto	265	320A5A9914B87DB9ACF6013778EB486F7575A69EF231663D4EA2B0EF473DE38C
dbo.GmailCuenta	1	D87CB5F7DE70EF7D0C575A1318BB42025D9470737956EBFA01491DE80DE2DAFB
dbo.GmailMensaje	115	86161B1C86A0E33D0AD689874CA0AB96DDC9868C22A268B2122804BCC946BF1B
dbo.GmailSyncEjecucion	12	B6532979A2CD6D1026F72717A0726AEEB94E2A0DD5CC43F589A6BCA35746142E
