Sha256,FileName,FamilyId,TextAvailable,TextScore,HeaderTextScore,ScoreDifference,Uncertainty,FamilyTrainingCount,ReviewReason,HeaderTextAvailable,SemanticSimilarityToOtro,PriorityScore,InferenceStatus
269759132FB55D567FEEA3FF49AB869F3C2551A726DD615F70808EDF43CE48CE,Z001023397756.pdf,F-BE2EF1FE2EAEAF0C17E3,True,0.35100922650214994,0.4998207007478582,0.1488114742457083,0.9996414014957165,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5879642855229819,0.6055418167372227,OK
3504BC9DB0D6985ADC2509C7561829CBDC4C3AEF3608271344B8AAA78193893A,Z001023284287.pdf,F-3222561D40C41F58F70C,True,0.28619437511980617,0.4034302194081619,0.11723584428835576,0.8068604388163239,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6500148247826649,0.6008617593248815,OK
61028A70518BA892F45603BF90EC226C18A19A5179CFD58A8C6A7038250D18A9,Z001023422190.pdf,F-2E0495C4CFFDB5F65834,True,0.2668201150816703,0.3759763936390657,0.1091562785573954,0.7519527872781314,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6643054266452499,0.5997844843629254,OK
86843BA2824BF042AC7FB104A213134C86A7CC60C61C2849ECD243AC58702D17,Z001023467590.pdf,F-F46647672BE189FABE87,True,0.2769725494946232,0.3842953434031571,0.10732279390853389,0.7685906868063141,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6785788084273076,0.599188162542962,OK
B50033761C545171297B9A1ECC24CB16299CC271859962E767F5A43D1A74A813,Z001023306727.pdf,F-960EB424FA8B0719AED9,True,0.28295595523918005,0.38904288333836534,0.1060869280991853,0.7780857666767307,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6900036457235242,0.5990525795029862,OK
92BED5F1C789C4E62BFF3973C0D0E2CA2AF22D3A88D70A4530DFBDA5FFFAF7D3,Z001023423285.pdf,F-3EF7CA83414B45150AAA,True,0.16913329743947197,0.1085487854676092,0.06058451197186278,0.33826659487894395,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.754835386146898,0.5979501416524535,OK
C2AFDB1568B744D697C3CD2B931B30D120DC01DA9CEED3D069EE948FB11956BC,Z001023306728.pdf,F-960EB424FA8B0719AED9,True,0.27872255313102196,0.3814027276041682,0.10268017447314626,0.7628054552083364,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.69132360380641,0.5977342010277692,OK
72EDC21A6C809D59BF19C16BA004EBEDB2A9EF36E30C4021255587BD85D02DFA,Z001023365874.pdf,F-0BF3367B68289EBD135F,True,0.35749072747908106,0.5278899706688515,0.1703992431897704,0.9442200586622971,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5603009759556398,0.5972666262007188,OK
9CD3EF32AAC9B333AA663DBDB9C3C50A0569492018FB064DE7CC5131F4E5E0CB,Z001023337682.pdf,F-0BF3367B68289EBD135F,True,0.35749072747908106,0.5278899706688515,0.1703992431897704,0.9442200586622971,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5603009759556398,0.5972666262007188,OK
E4F3E90DFCD1CD5DE0C8E004D83C55B25F29591424CD0D32EB9A5E26F1641223,Z001023284208.pdf,F-2E0495C4CFFDB5F65834,True,0.2725552958860202,0.3764046323511435,0.10384933646512334,0.752809264702287,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6696690449604699,0.5968285099632629,OK
D19186FF7C1D0B8802E049D695AD55E88ED02E59A2056380B48DB82C1D1F810B,Z001023423307.pdf,F-6E242ACAA2BDE969DEE9,True,0.2629452800135905,0.3543868699877645,0.09144158997417395,0.708773739975529,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7206104347177507,0.5960593899562118,OK
895412EA332ACCBA41F9B28494B31FAE1EA1AA820FC26815D81C84882DA4176D,Z001023397812.pdf,F-1794A36B305A056A7A4A,True,0.24374266305479425,0.3190531522693237,0.07531048921452943,0.6381063045386474,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.74928103214563,0.5919746059770747,OK
32E8B48195B841B268A109CF781BAB6898A259ED433D0D655D092E1C2B5A8EE9,Z001023455617.pdf,F-1794A36B305A056A7A4A,True,0.3148543922884684,0.4225102658190843,0.1076558735306159,0.8450205316381686,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6385152979311143,0.5915768210061034,OK
0C7925D145798B93A239B694B566BDABF9C25A810391C7A3C1A06180F8BD0624,Z001023351253.pdf,F-960EB424FA8B0719AED9,True,0.27944381613102215,0.3673402254130735,0.08789640928205134,0.734680450826147,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6935134336982517,0.5897499868618512,OK
E84EE2D8F3FFFC56FD00153CFED67AEC614227120151E973AFFC920D0E796D2C,Z001023386153.pdf,F-960EB424FA8B0719AED9,True,0.2777938564044013,0.362634227806345,0.08484037140194373,0.72526845561269,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6918224307212391,0.5880650617027529,OK
4C411CF48623280119E0ED769E084B7CEBD8DCAB71779167D6010F853B29C0A7,Z001023243741.pdf,F-2E0495C4CFFDB5F65834,True,0.25996260566530893,0.34651152495021353,0.0865489192849046,0.6930230499004271,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6622563420015033,0.5878312792403171,OK
20B544DC3592067EB9B4670C527A8CDE245286CCF376D0F414A46958E219053D,Z001023306781.pdf,F-960EB424FA8B0719AED9,True,0.27862776237777837,0.35823270825778214,0.07960494588000377,0.7164654165155643,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6899512736608765,0.5849150713623119,OK
2FF2E066C974DC58D1F1E6778660C08F00D4A488FBF067E0C9C7B7FF7B694FD9,Z001023321188.pdf,F-2E0495C4CFFDB5F65834,True,0.26516784789083114,0.3420999743466995,0.07693212645586833,0.684199948693399,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6650085806666548,0.5822967428283099,OK
05EF053E651D91BD90ADA834671A1E38538785AE827F54441ED8A5BE0D7A38D5,Z001023283692.pdf,F-27B6C8ED635A73689597,True,0.23987853630322678,0.20591973953318823,0.033958796770038546,0.4797570726064535,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8384523885342542,0.5819306031236278,OK
47F349058901A6672857945C6D64DA7C5FA306A695E591409BD3F4BB6D2AB493,Z001023321595.pdf,F-960EB424FA8B0719AED9,True,0.29307315549981455,0.3724174761086089,0.07934432060879437,0.7448349522172178,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6569826987620285,0.5800303306610584,OK
988AA2F112F7E2DD5A23BB19FBC74237D2EA18263A36E12007C19FEDB140C4F7,Z001023467601.pdf,F-E7F2B2E511B8C79BA8FD,True,0.34684213511955786,0.26707077531889545,0.07977135980066241,0.6936842702391157,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5396395931070894,0.5711311296691838,OK
F0890A0F57FAD278E98ECA684AF5AFD773B52999C7296A4372345F0140A9AA3D,Z001023398888.pdf,F-2E0495C4CFFDB5F65834,True,0.2918848546007222,0.358162348570636,0.06627749396991378,0.716324697141272,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6247384342251538,0.5697379796458957,OK
C7125FE0EFE8E1B2FF91062ABF5176DF1B0627D33DC11DF8DB5BD71B22800D9A,Z001023467589.pdf,F-B86657285D2E02D7DC97,True,0.3356764926460978,0.26066545446840633,0.07501103817769145,0.6713529852921956,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5130367403704642,0.566493199587936,OK
27BB3486888A0FD9EB49AB34CCAD8DC64D9DBA4526BE1905FC3E4033AB10E4EA,Z001023243759.pdf,F-2E0495C4CFFDB5F65834,True,0.2912139851478631,0.3506759882718998,0.059462003124036655,0.7013519765437995,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6278527115492863,0.5663679743583625,OK
18FEACDE4C4BC3186A35471632ADCC16CE8B5003E33AB4DD3E2B5F753C965052,Z001023321589.pdf,F-960EB424FA8B0719AED9,True,0.2822927536887385,0.3235823924465633,0.041289638757824765,0.6471647848931266,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6610179105493301,0.5605818170028627,OK
838BDD3491B67E2E7A98FAF41EE394F622A0A3C6E67F48909DF591C1015D861A,Z001023243739.pdf,F-61026D7E009155EC542D,True,0.27243737986808003,0.24943772300371367,0.022999656864366363,0.5448747597361601,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.696919834622941,0.5573980224373243,OK
4331677C50533FF143E83D223EC0FD2B1053D3A9F3AA530DD1050B24A0C86D82,Z001023467543.pdf,F-1D6D6033F0F605D0F577,True,0.44607390131322006,0.5129316602846646,0.06685775897144458,0.9741366794306707,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7129300618515144,0.5556983873173251,OK
ED53561E1882BBAC24EDA64BC8D04EE1EAC850860E789B28BA5FBD5B0FC1AA07,Z001023351248.pdf,F-9774CBC39ED70F737AE1,True,0.5067581164111498,0.3706009724021837,0.13615714400896606,0.9864837671777005,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.12352429657659919,0.5461238917756831,OK
8469C1DC30FA68ACF9AB761890C24E46FFE9EC17A4D94BB19C855CF91D165413,Z001023398889.pdf,F-2E0495C4CFFDB5F65834,True,0.4330089272417338,0.3507331289630528,0.08227579827868098,0.8660178544834676,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.3341716714012201,0.5435955432970913,OK
B8992F725C23EFF6C42C9D6177B1284854ECEFAD3E2F85CA1CFB642ED063AB4F,Z001023266257.pdf,F-F47B73E9F9F7F5973BEB,True,0.22478331891751868,0.18829225375082173,0.03649106516669695,0.44956663783503736,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9087916001648044,0.5421200204830816,OK
56BB74D44FEE9977F67BA86E18AF61311FF1CAB321C0D5F72FF02BDEB00C4D5D,Z001023283738.pdf,F-64EB6BA0F755E2ABECA2,True,0.4537912359898543,0.3788722289203458,0.07491900706950855,0.9075824719797086,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.3735864198084319,0.5406768729770383,OK
92A207627B7BBB6C591EC6967230F6486D1AD13FAE5E5DD797C7EA38FE3A7ECA,Z001023243460.pdf,F-F47B73E9F9F7F5973BEB,True,0.2358534200777586,0.1949154935643512,0.04093792651340741,0.4717068401555172,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8740566168821285,0.5404299719141518,OK
DF756AB6DA1AD4751608DDF38FAD14F8AC3E184CFB5A3D03549A9E9F60DD829D,Z001023267458.pdf,F-F47B73E9F9F7F5973BEB,True,0.21361495711126388,0.18377915087362057,0.029835806237643314,0.42722991422252776,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9059760498481843,0.5386293833281602,OK
34FD397015B7DCB9CE1111F8F24E1C76439E879CD7631F90AEB8F94B17559EB0,Z001023321107.pdf,F-F47B73E9F9F7F5973BEB,True,0.21591195592267895,0.1858516916707332,0.030060264251945745,0.43182391184535796,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9066744417419945,0.5386154203456962,OK
E0B64F87458FA906B275EC3715290322CC3DE49C5EEA5C0518D66E2DB93D0A5C,Z001023284779.pdf,F-1794A36B305A056A7A4A,True,0.4021810325974329,0.35658705587034806,0.04559397672708482,0.8043620651948657,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.4398782419978475,0.5334058058126466,OK
3232DDF4B4915E9F40D395AC61F63126227AC9225AA9518E6A476E614D19884E,Z001023266250.pdf,F-F47B73E9F9F7F5973BEB,True,0.2281616969258705,0.19638339962504306,0.03177829730082743,0.45632339385174103,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8546936079301201,0.5333090843459628,OK
C0A98883504ED896EE65F0BAB17913181343E3B060353F1B69E7616F48A1C3D0,Z001023243464.pdf,F-F47B73E9F9F7F5973BEB,True,0.267204749470452,0.21735694125041183,0.049847808220040146,0.534409498940904,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7744268382230126,0.5331232842182821,OK
A12C2363915C402DE302B9049B009E954DCBBC1F91A607F7BCC495645CF16CCC,Z001023283703.pdf,F-F47B73E9F9F7F5973BEB,True,0.21296805442349148,0.18933586906764946,0.023632185355842023,0.42593610884698296,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8843755761013685,0.5325016726490851,OK
3386DE12204913FB9BF2712AFA8F18E749DBCB774830853DC5DEDAD17C572581,Z001023351362.pdf,F-EB5C26F55A2E8B8B5E1B,True,0.5436008471415612,0.3897867225403585,0.1538141246012027,0.9127983057168776,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.1303849461630471,0.5324970826079936,OK
A159E0211AD1EF740AABE80F6400A6BFCF63A683B24530D29E04ABA953327251,Z001023243466.pdf,F-F47B73E9F9F7F5973BEB,True,0.25391190393770635,0.22533933524879668,0.028572568688909672,0.5078238078754127,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7981591579670299,0.5229968950507237,OK
E9BBA26952C3730263E9120FEC269F1F2D732652F7A2F2FE8677925273A01F02,Z001023243465.pdf,F-F47B73E9F9F7F5973BEB,True,0.25507418092764494,0.22669529812960362,0.02837888279804132,0.5101483618552899,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.785425708554453,0.5214814265814077,OK
45D4988123345CD8C4685E0739B35536C62D140299339630F78B4C0AF6E75ABF,Z001023423100.pdf,F-76BECA982E9C650DBE47,True,0.6623099964645554,0.46463689815206816,0.1976730983124872,0.9292737963041363,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.061733171356551444,0.5091279018985702,OK
86C678C7F385714269F42E69A8DBB7CF3E1DD7DC25C93C12606893609B093A14,Z001023384928.pdf,F-19E3E2219E79C363F63F,True,0.2938237190033451,0.2157284289305299,0.07809529007281518,0.5876474380066902,5,BAJO_PFACTURA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6470442616042795,0.50275065947409,OK
F77E3E296A654ADC3AD8647D1D43D395A6D523520BA08AD5D5634D3B4D28BDB1,Z001023336685.pdf,F-64920D3701B1A613ABDC,True,0.4072406012338473,0.4028108200931629,0.00442978114068443,0.8144812024676946,1,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9035496632403031,0.5025102639420905,OK
E59B88AE49EE8B9709A84DD8CC1BF15D2DD13EB799DA810B18DFAA9FB7ACD59F,Z001023366070.pdf,F-79331C037636CAC2A8A5,True,0.5476128100644085,0.43411488340484583,0.11349792665956271,0.9047743798711829,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.10730592020737977,0.5011752773043677,OK
95735C704A056C5262DA20FE7E758F87FD840321023B07DBA3F31DBE3EC81B32,Z001023283734.pdf,F-E7D8FECE9F7765A9F440,True,0.6534126433089718,0.49700114217829333,0.15641150113067842,0.9940022843565867,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.08974639317343469,0.49837740038218376,OK
