Sha256,FileName,FamilyId,TextAvailable,TextScore,HeaderTextScore,ScoreDifference,Uncertainty,FamilyTrainingCount,ReviewReason,HeaderTextAvailable,SemanticSimilarityToOtro,PriorityScore,InferenceStatus,CandidateId
D0B235541FF454DD27C268EFAEAD6B7BD9413252680BF968BD1A73DFBAB8FBF2,Z001023422650.pdf,F-1794A36B305A056A7A4A,True,0.2879129162020264,0.4301806069052463,0.14226769070321987,0.8603612138104926,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6817343082031351,0.6176293690868817,OK,R000141
BD1E0ED2FF5728514FE2BA73BC86754E43DF43FC802597B768C1BE1E3E86828D,Z001023242494.pdf,F-E0E6D4CC2AAA356496FF,True,0.3180202745911158,0.47624852821855473,0.15822825362743892,0.9524970564371095,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6125325430039258,0.6164767663363724,OK,R000102
31328D4E2153E46FAAAE9641222277DAE1F13947AF9A092B4BB7755FBBB9A801,Z001023386156.pdf,F-46037C8538DCC1CC60E9,True,0.28413004108259976,0.42324645360337637,0.1391164125207766,0.8464929072067527,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6778663149451181,0.615887654272679,OK,R000030
A6D943E86073406D69A2BE4C1751A6C7EB285A3860B94FE6E1A630775C2D1280,Z001023455639.pdf,F-1794A36B305A056A7A4A,True,0.2897641719112227,0.4281848936796037,0.138420721768381,0.8563697873592074,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6826437017330725,0.6154193499547945,OK,R000065
918370F621103ADF69B84A631E8BCEBB4FDFA068BB4289E44E615F647AD48657,Z001023386326.pdf,F-1794A36B305A056A7A4A,True,0.2881079077813463,0.4244626384283474,0.1363547306470011,0.8489252768566948,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6831739011488361,0.6145017011925996,OK,R000038
F5B20E2FAC033C9D5BA92D99C949698DBB26043F8E3F3F442FED8229556887A2,Z001023454353.pdf,F-8D79124EE795FD7A7513,True,0.2891688411323584,0.4215561920807077,0.1323873509483493,0.8431123841614154,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6678356364770016,0.6106797225560565,OK,R000071
8E13B132B3C35681FD69825FDE333EBCA80C317CA504C213983AAC7C752C5051,Z001023386325.pdf,F-1794A36B305A056A7A4A,True,0.289248676003983,0.41637089981185404,0.12712222380787103,0.8327417996237081,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6830782590320388,0.6093001813971347,OK,R000115
2076838F1D52111FD6BC4EE423E4CCB3B132F44875254A486F179702AC11CD3E,Z001023284938.pdf,F-F658E033C4D54733E55E,True,0.27092429406519336,0.39157735388381754,0.12065305981862418,0.7831547077676351,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6991042998067859,0.6091771834744026,OK,R000062
656D5AE0B6E56A426A27D1641C28FD6399B7C35B09FF73D37BA1F9BB63A1B752,Z001023466586.pdf,F-AB87D0B2C88FB403BAD9,True,0.28711939374212414,0.41521025845350545,0.1280908647113813,0.8304205169070109,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6710786181333516,0.6088458980303825,OK,R000004
029BA74C659EF4DD76D6B27B185845B1D08198841CC36B27A5670D9A22ABD069,Z001023322190.pdf,F-D82C7BBE00D168058BFD,True,0.2914003175166078,0.41697514772827565,0.12557483021166788,0.8339502954565513,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6727002268018347,0.60719614754494,OK,R000084
269759132FB55D567FEEA3FF49AB869F3C2551A726DD615F70808EDF43CE48CE,Z001023397756.pdf,F-BE2EF1FE2EAEAF0C17E3,True,0.35100922650214994,0.4998207007478582,0.1488114742457083,0.9996414014957165,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5879642855229819,0.6055418167372227,OK,R000079
3504BC9DB0D6985ADC2509C7561829CBDC4C3AEF3608271344B8AAA78193893A,Z001023284287.pdf,F-3222561D40C41F58F70C,True,0.28619437511980617,0.4034302194081619,0.11723584428835576,0.8068604388163239,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6500148247826649,0.6008617593248815,OK,R000057
61028A70518BA892F45603BF90EC226C18A19A5179CFD58A8C6A7038250D18A9,Z001023422190.pdf,F-2E0495C4CFFDB5F65834,True,0.2668201150816703,0.3759763936390657,0.1091562785573954,0.7519527872781314,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6643054266452499,0.5997844843629254,OK,R000112
86843BA2824BF042AC7FB104A213134C86A7CC60C61C2849ECD243AC58702D17,Z001023467590.pdf,F-F46647672BE189FABE87,True,0.2769725494946232,0.3842953434031571,0.10732279390853389,0.7685906868063141,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6785788084273076,0.599188162542962,OK,R000116
B50033761C545171297B9A1ECC24CB16299CC271859962E767F5A43D1A74A813,Z001023306727.pdf,F-960EB424FA8B0719AED9,True,0.28295595523918005,0.38904288333836534,0.1060869280991853,0.7780857666767307,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6900036457235242,0.5990525795029862,OK,R000085
92BED5F1C789C4E62BFF3973C0D0E2CA2AF22D3A88D70A4530DFBDA5FFFAF7D3,Z001023423285.pdf,F-3EF7CA83414B45150AAA,True,0.16913329743947197,0.1085487854676092,0.06058451197186278,0.33826659487894395,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.754835386146898,0.5979501416524535,OK,R000067
C2AFDB1568B744D697C3CD2B931B30D120DC01DA9CEED3D069EE948FB11956BC,Z001023306728.pdf,F-960EB424FA8B0719AED9,True,0.27872255313102196,0.3814027276041682,0.10268017447314626,0.7628054552083364,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.69132360380641,0.5977342010277692,OK,R000009
72EDC21A6C809D59BF19C16BA004EBEDB2A9EF36E30C4021255587BD85D02DFA,Z001023365874.pdf,F-0BF3367B68289EBD135F,True,0.35749072747908106,0.5278899706688515,0.1703992431897704,0.9442200586622971,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5603009759556398,0.5972666262007188,OK,R000106
9CD3EF32AAC9B333AA663DBDB9C3C50A0569492018FB064DE7CC5131F4E5E0CB,Z001023337682.pdf,F-0BF3367B68289EBD135F,True,0.35749072747908106,0.5278899706688515,0.1703992431897704,0.9442200586622971,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5603009759556398,0.5972666262007188,OK,R000148
E4F3E90DFCD1CD5DE0C8E004D83C55B25F29591424CD0D32EB9A5E26F1641223,Z001023284208.pdf,F-2E0495C4CFFDB5F65834,True,0.2725552958860202,0.3764046323511435,0.10384933646512334,0.752809264702287,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6696690449604699,0.5968285099632629,OK,R000042
D19186FF7C1D0B8802E049D695AD55E88ED02E59A2056380B48DB82C1D1F810B,Z001023423307.pdf,F-6E242ACAA2BDE969DEE9,True,0.2629452800135905,0.3543868699877645,0.09144158997417395,0.708773739975529,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7206104347177507,0.5960593899562118,OK,R000051
895412EA332ACCBA41F9B28494B31FAE1EA1AA820FC26815D81C84882DA4176D,Z001023397812.pdf,F-1794A36B305A056A7A4A,True,0.24374266305479425,0.3190531522693237,0.07531048921452943,0.6381063045386474,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.74928103214563,0.5919746059770747,OK,R000037
32E8B48195B841B268A109CF781BAB6898A259ED433D0D655D092E1C2B5A8EE9,Z001023455617.pdf,F-1794A36B305A056A7A4A,True,0.3148543922884684,0.4225102658190843,0.1076558735306159,0.8450205316381686,0,BAJO_PFACTURA;INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6385152979311143,0.5915768210061034,OK,R000087
0C7925D145798B93A239B694B566BDABF9C25A810391C7A3C1A06180F8BD0624,Z001023351253.pdf,F-960EB424FA8B0719AED9,True,0.27944381613102215,0.3673402254130735,0.08789640928205134,0.734680450826147,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6935134336982517,0.5897499868618512,OK,R000011
E84EE2D8F3FFFC56FD00153CFED67AEC614227120151E973AFFC920D0E796D2C,Z001023386153.pdf,F-960EB424FA8B0719AED9,True,0.2777938564044013,0.362634227806345,0.08484037140194373,0.72526845561269,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6918224307212391,0.5880650617027529,OK,R000022
4C411CF48623280119E0ED769E084B7CEBD8DCAB71779167D6010F853B29C0A7,Z001023243741.pdf,F-2E0495C4CFFDB5F65834,True,0.25996260566530893,0.34651152495021353,0.0865489192849046,0.6930230499004271,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6622563420015033,0.5878312792403171,OK,R000129
20B544DC3592067EB9B4670C527A8CDE245286CCF376D0F414A46958E219053D,Z001023306781.pdf,F-960EB424FA8B0719AED9,True,0.27862776237777837,0.35823270825778214,0.07960494588000377,0.7164654165155643,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6899512736608765,0.5849150713623119,OK,R000127
2FF2E066C974DC58D1F1E6778660C08F00D4A488FBF067E0C9C7B7FF7B694FD9,Z001023321188.pdf,F-2E0495C4CFFDB5F65834,True,0.26516784789083114,0.3420999743466995,0.07693212645586833,0.684199948693399,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6650085806666548,0.5822967428283099,OK,R000075
05EF053E651D91BD90ADA834671A1E38538785AE827F54441ED8A5BE0D7A38D5,Z001023283692.pdf,F-27B6C8ED635A73689597,True,0.23987853630322678,0.20591973953318823,0.033958796770038546,0.4797570726064535,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8384523885342542,0.5819306031236278,OK,R000131
47F349058901A6672857945C6D64DA7C5FA306A695E591409BD3F4BB6D2AB493,Z001023321595.pdf,F-960EB424FA8B0719AED9,True,0.29307315549981455,0.3724174761086089,0.07934432060879437,0.7448349522172178,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6569826987620285,0.5800303306610584,OK,R000031
988AA2F112F7E2DD5A23BB19FBC74237D2EA18263A36E12007C19FEDB140C4F7,Z001023467601.pdf,F-E7F2B2E511B8C79BA8FD,True,0.34684213511955786,0.26707077531889545,0.07977135980066241,0.6936842702391157,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5396395931070894,0.5711311296691838,OK,R000142
F0890A0F57FAD278E98ECA684AF5AFD773B52999C7296A4372345F0140A9AA3D,Z001023398888.pdf,F-2E0495C4CFFDB5F65834,True,0.2918848546007222,0.358162348570636,0.06627749396991378,0.716324697141272,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6247384342251538,0.5697379796458957,OK,R000016
C7125FE0EFE8E1B2FF91062ABF5176DF1B0627D33DC11DF8DB5BD71B22800D9A,Z001023467589.pdf,F-B86657285D2E02D7DC97,True,0.3356764926460978,0.26066545446840633,0.07501103817769145,0.6713529852921956,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.5130367403704642,0.566493199587936,OK,R000060
27BB3486888A0FD9EB49AB34CCAD8DC64D9DBA4526BE1905FC3E4033AB10E4EA,Z001023243759.pdf,F-2E0495C4CFFDB5F65834,True,0.2912139851478631,0.3506759882718998,0.059462003124036655,0.7013519765437995,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6278527115492863,0.5663679743583625,OK,R000002
18FEACDE4C4BC3186A35471632ADCC16CE8B5003E33AB4DD3E2B5F753C965052,Z001023321589.pdf,F-960EB424FA8B0719AED9,True,0.2822927536887385,0.3235823924465633,0.041289638757824765,0.6471647848931266,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6610179105493301,0.5605818170028627,OK,R000044
838BDD3491B67E2E7A98FAF41EE394F622A0A3C6E67F48909DF591C1015D861A,Z001023243739.pdf,F-61026D7E009155EC542D,True,0.27243737986808003,0.24943772300371367,0.022999656864366363,0.5448747597361601,0,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.696919834622941,0.5573980224373243,OK,R000012
4331677C50533FF143E83D223EC0FD2B1053D3A9F3AA530DD1050B24A0C86D82,Z001023467543.pdf,F-1D6D6033F0F605D0F577,True,0.44607390131322006,0.5129316602846646,0.06685775897144458,0.9741366794306707,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7129300618515144,0.5556983873173251,OK,R000045
ED53561E1882BBAC24EDA64BC8D04EE1EAC850860E789B28BA5FBD5B0FC1AA07,Z001023351248.pdf,F-9774CBC39ED70F737AE1,True,0.5067581164111498,0.3706009724021837,0.13615714400896606,0.9864837671777005,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.12352429657659919,0.5461238917756831,OK,R000124
8469C1DC30FA68ACF9AB761890C24E46FFE9EC17A4D94BB19C855CF91D165413,Z001023398889.pdf,F-2E0495C4CFFDB5F65834,True,0.4330089272417338,0.3507331289630528,0.08227579827868098,0.8660178544834676,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.3341716714012201,0.5435955432970913,OK,R000134
B8992F725C23EFF6C42C9D6177B1284854ECEFAD3E2F85CA1CFB642ED063AB4F,Z001023266257.pdf,F-F47B73E9F9F7F5973BEB,True,0.22478331891751868,0.18829225375082173,0.03649106516669695,0.44956663783503736,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9087916001648044,0.5421200204830816,OK,R000001
56BB74D44FEE9977F67BA86E18AF61311FF1CAB321C0D5F72FF02BDEB00C4D5D,Z001023283738.pdf,F-64EB6BA0F755E2ABECA2,True,0.4537912359898543,0.3788722289203458,0.07491900706950855,0.9075824719797086,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.3735864198084319,0.5406768729770383,OK,R000089
92A207627B7BBB6C591EC6967230F6486D1AD13FAE5E5DD797C7EA38FE3A7ECA,Z001023243460.pdf,F-F47B73E9F9F7F5973BEB,True,0.2358534200777586,0.1949154935643512,0.04093792651340741,0.4717068401555172,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8740566168821285,0.5404299719141518,OK,R000023
DF756AB6DA1AD4751608DDF38FAD14F8AC3E184CFB5A3D03549A9E9F60DD829D,Z001023267458.pdf,F-F47B73E9F9F7F5973BEB,True,0.21361495711126388,0.18377915087362057,0.029835806237643314,0.42722991422252776,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9059760498481843,0.5386293833281602,OK,R000026
34FD397015B7DCB9CE1111F8F24E1C76439E879CD7631F90AEB8F94B17559EB0,Z001023321107.pdf,F-F47B73E9F9F7F5973BEB,True,0.21591195592267895,0.1858516916707332,0.030060264251945745,0.43182391184535796,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9066744417419945,0.5386154203456962,OK,R000105
E0B64F87458FA906B275EC3715290322CC3DE49C5EEA5C0518D66E2DB93D0A5C,Z001023284779.pdf,F-1794A36B305A056A7A4A,True,0.4021810325974329,0.35658705587034806,0.04559397672708482,0.8043620651948657,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.4398782419978475,0.5334058058126466,OK,R000034
3232DDF4B4915E9F40D395AC61F63126227AC9225AA9518E6A476E614D19884E,Z001023266250.pdf,F-F47B73E9F9F7F5973BEB,True,0.2281616969258705,0.19638339962504306,0.03177829730082743,0.45632339385174103,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8546936079301201,0.5333090843459628,OK,R000073
C0A98883504ED896EE65F0BAB17913181343E3B060353F1B69E7616F48A1C3D0,Z001023243464.pdf,F-F47B73E9F9F7F5973BEB,True,0.267204749470452,0.21735694125041183,0.049847808220040146,0.534409498940904,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7744268382230126,0.5331232842182821,OK,R000040
A12C2363915C402DE302B9049B009E954DCBBC1F91A607F7BCC495645CF16CCC,Z001023283703.pdf,F-F47B73E9F9F7F5973BEB,True,0.21296805442349148,0.18933586906764946,0.023632185355842023,0.42593610884698296,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.8843755761013685,0.5325016726490851,OK,R000121
3386DE12204913FB9BF2712AFA8F18E749DBCB774830853DC5DEDAD17C572581,Z001023351362.pdf,F-EB5C26F55A2E8B8B5E1B,True,0.5436008471415612,0.3897867225403585,0.1538141246012027,0.9127983057168776,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.1303849461630471,0.5324970826079936,OK,R000150
A159E0211AD1EF740AABE80F6400A6BFCF63A683B24530D29E04ABA953327251,Z001023243466.pdf,F-F47B73E9F9F7F5973BEB,True,0.25391190393770635,0.22533933524879668,0.028572568688909672,0.5078238078754127,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.7981591579670299,0.5229968950507237,OK,R000018
E9BBA26952C3730263E9120FEC269F1F2D732652F7A2F2FE8677925273A01F02,Z001023243465.pdf,F-F47B73E9F9F7F5973BEB,True,0.25507418092764494,0.22669529812960362,0.02837888279804132,0.5101483618552899,1,BAJO_PFACTURA;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.785425708554453,0.5214814265814077,OK,R000036
45D4988123345CD8C4685E0739B35536C62D140299339630F78B4C0AF6E75ABF,Z001023423100.pdf,F-76BECA982E9C650DBE47,True,0.6623099964645554,0.46463689815206816,0.1976730983124872,0.9292737963041363,0,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA,True,0.061733171356551444,0.5091279018985702,OK,R000053
86C678C7F385714269F42E69A8DBB7CF3E1DD7DC25C93C12606893609B093A14,Z001023384928.pdf,F-19E3E2219E79C363F63F,True,0.2938237190033451,0.2157284289305299,0.07809529007281518,0.5876474380066902,5,BAJO_PFACTURA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.6470442616042795,0.50275065947409,OK,R000137
F77E3E296A654ADC3AD8647D1D43D395A6D523520BA08AD5D5634D3B4D28BDB1,Z001023336685.pdf,F-64920D3701B1A613ABDC,True,0.4072406012338473,0.4028108200931629,0.00442978114068443,0.8144812024676946,1,INCERTIDUMBRE;FAMILIA_POCO_REPRESENTADA;SIMILITUD_CON_OTRO_CONOCIDO,True,0.9035496632403031,0.5025102639420905,OK,R000052
