Sha256,Label,GroupId,EmbeddedClassification,EmbeddedMethod,RasterClassification,RasterMethod,FinalClassificationSame,TechnicalTrace
"E8066B5FA877947A47862B566C3A752FD1BA514973CD2B01A7AD31803BBDD28B","FACTURA","factura-familia-ascensores-orem","REVISAR","OCR_NO_CONCLUYENTE","FACTURA","OCR","false","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
"B4C8FA3786E8BA119F3C5F40F1BF5868D7591D0E865FF2AF84F7235674F33C88","FACTURA","factura-familia-condominio-pdi","REVISAR","OCR_NO_CONCLUYENTE","DESCARTAR","OCR","true","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
"D0998159322E7036852951E3B6BB4631E0A5EF21ADFC0DFC39679D4F410C959F","FACTURA","factura-familia-condominio-pdi","REVISAR","OCR_NO_CONCLUYENTE","REVISAR","OCR","true","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
"70943A213A862A315DB451BAFBADDBFE5C0E45D694BF40FD8E5430FF47A032BA","OTRO_DOCUMENTO","otro-impuesto-inmobiliario-rawson","REVISAR","OCR","REVISAR","OCR_LIMITE","true","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
"4C4A524F6C4F42DB654184D20C435FAAFCACA3F08AE9CF313F55ED571DDEAFE3","OTRO_DOCUMENTO","otro-resumen-costo-trayecto-cabify","REVISAR","OCR_NO_CONCLUYENTE","REVISAR","OCR","true","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
"D86F134415A04E0606A287E30878EC7914E9DF74B3B4C92B1EF28FD94B366E94","OTRO_DOCUMENTO","otro-resumen-costo-trayecto-cabify","REVISAR","OCR_NO_CONCLUYENTE","REVISAR","OCR","true","La fuente OCR difiere; igualdad final no implica igualdad de evidencia."
